,symbol,strike,theoPrice,Calculated Put Price,Price Difference
13040,NYMEX:LO240917P20.5,20.5,0.00025295533227972806,0.0002577380934910423,-4.782761211314247e-06
11357,NYMEX:LO240917P21,21.0,0.0002756689162619285,0.0002809304807467846,-5.261564484856105e-06
1329,NYMEX:LO240917P21.5,21.5,0.00030639564585945977,0.00031228247513326074,-5.886829273800973e-06
15832,NYMEX:LO240917P22,22.0,0.00034675985537625364,0.0003534487529376972,-6.688897561443546e-06
20302,NYMEX:LO240917P22.5,22.5,0.00039887806365383055,0.0004065839927061284,-7.70592905229787e-06
2241,NYMEX:LO240917P23,23.0,0.00046544170191003924,0.0004744267490295189,-8.985047119479687e-06
4311,NYMEX:LO240917P23.5,23.5,0.000549806602762555,0.000560390049939384,-1.0583447176828976e-05
12763,NYMEX:LO240917P24,24.0,0.0006560819172093642,0.0006686512530077195,-1.2569335798355303e-05
12658,NYMEX:LO240917P24.5,24.5,0.0007892076722245608,0.0008042301994468197,-1.5022527222258858e-05
7945,NYMEX:LO240917P25,25.0,0.0009550062358650389,0.0009730407219939807,-1.8034486128941786e-05
12806,NYMEX:LO240917P25.5,25.5,0.0011601889233144504,0.001181896502616945,-2.170757930249458e-05
5053,NYMEX:LO240917P26,26.0,0.0014122954687425613,0.0014384487611443252,-2.615329240176394e-05
12904,NYMEX:LO240917P26.5,26.5,0.0017195418975084198,0.001751031086833165,-3.1489189324745114e-05
20861,NYMEX:LO240917P27,27.0,0.0020905523554843423,0.002128386801149752,-3.783444566540957e-05
4580,NYMEX:LO240917P27.5,27.5,0.0025339535534003067,0.002579257428521155,-4.530387512084819e-05
7998,NYMEX:LO240917P28,28.0,0.003057817339933225,0.003111817823172806,-5.400048323958139e-05
12368,NYMEX:LO240917P28.5,28.5,0.0036689478479241325,0.0037329545635164294,-6.400671559229692e-05
4939,NYMEX:LO240917P29,29.0,0.004372024497299266,0.004447399199122021,-7.537470182275487e-05
5329,NYMEX:LO240917P29.5,29.5,0.005168630171214286,0.00525674608712975,-8.811591591546385e-05
7786,NYMEX:LO240917P30,30.0,0.006056213872955907,0.006158404634077245,-0.0001021907611213381
5704,NYMEX:LO240917P30.5,30.5,0.007027057479911392,0.007144556115547826,-0.00011749863563643471
11685,NYMEX:LO240917P31,31.0,0.008067334974505999,0.008201204015734972,-0.00013386904122897336
10385,NYMEX:LO240917P31.5,31.5,0.009156367871199125,0.00930742214174338,-0.00015105427054425483
17098,NYMEX:LO240917P32,32.0,0.010266190759987609,0.010434914928627703,-0.00016872416864009351
17977,NYMEX:LO240917P32.5,32.5,0.011361544515041927,0.011548007952351658,-0.0001864634373097314
15220,NYMEX:LO240917P33,33.0,0.012400410624327993,0.012604182592884478,-0.00020377196855648518
70,NYMEX:LO240917P33.5,33.5,0.013335187313945951,0.013555256102370242,-0.00022006878842429148
21959,NYMEX:LO240917P34,34.0,0.014114585656608336,0.014349286048666057,-0.0002347003920577205
5324,NYMEX:LO240917P34.5,34.5,0.014686290289643605,0.014933244862123638,-0.00024695457248003275
5313,NYMEX:LO240917P35,35.0,0.01500038259908465,0.015256463885860603,-0.0002560812867759537
20931,NYMEX:LCE240917P35,35.0,0.01445138510028171,0.01446185717946778,-1.0472079186070113e-05
3426,NYMEX:LO240917P35.5,35.5,0.015051671446703635,0.015313515157876215,-0.00026184371117258035
1801,NYMEX:LO240917P36,36.0,0.015000593114637473,0.015266848310257621,-0.0002662551956201485
20970,NYMEX:LO240917P36.5,36.5,0.014999878498026809,0.015271277778097902,-0.00027139928007109335
18071,NYMEX:LO240917P37,37.0,0.014999451554967513,0.015276045774076335,-0.00027659421910882116
2305,NYMEX:LO240917P37.5,37.5,0.015000286781039152,0.015282142543015874,-0.0002818557619767223
2728,NYMEX:LCE240917P37.5,37.5,0.02131988092445039,0.021336568234314585,-1.668730986419467e-05
4022,NYMEX:LO240917P38,38.0,0.015000505791406132,0.015287663273369768,-0.00028715748196363536
4405,NYMEX:LO240917P38.5,38.5,0.01499953729398093,0.01529202813871273,-0.00029249084473179955
18334,NYMEX:LO240917P39,39.0,0.014999696885660246,0.015297589266225152,-0.00029789238056490523
20511,NYMEX:LO240917P39.5,39.5,0.015000404152642394,0.01530375886930415,-0.00030335471666175645
16510,NYMEX:LCE240917P40,40.0,0.024830402735953994,0.024855527863167685,-2.512512721369181e-05
17653,NYMEX:LO240917P40,40.0,0.01499948797293224,0.015308331350818024,-0.00030884337788578305
4553,NYMEX:LO240917P40.5,40.5,0.015000793509526267,0.015315216062383905,-0.0003144225528576381
11583,NYMEX:LO240917P41,41.0,0.0150005286503207,0.01532055867703818,-0.0003200300267174813
17057,NYMEX:LO240917P41.5,41.5,0.01499941528307347,0.01532509298750137,-0.00032567770442790134
12166,NYMEX:LO240917P42,42.0,0.016040413116325952,0.016390335411764323,-0.0003499222954383707
14871,NYMEX:LO240917P42.5,42.5,0.018125862118985064,0.018518874152149655,-0.00039301203316459074
16524,NYMEX:LCE240917P42.5,42.5,0.025255681418619613,0.025288823469361944,-3.314205074233037e-05
4908,NYMEX:LO240917P43,43.0,0.02082090615630905,0.021267937409152782,-0.0004470312528437326
19320,NYMEX:LO240917P43.5,43.5,0.023441949944759677,0.02394208718632551,-0.0005001372415658345
17560,NYMEX:LO240917P44,44.0,0.02499983849268239,0.025535681283617478,-0.0005358427909350864
3081,NYMEX:LO240917P44.5,44.5,0.02500014771322412,0.02554567585562933,-0.0005455281424052126
5763,NYMEX:LCE240917P45,45.0,0.026193642925536442,0.026234269395561713,-4.0626470025270645e-05
6046,NYMEX:LO240917P45,45.0,0.024999890933461222,0.025555206091640293,-0.0005553151581790712
12584,NYMEX:LO240917P45.5,45.5,0.02500008257364217,0.02556530590003158,-0.0005652233263894121
17415,NYMEX:LO240917P46,46.0,0.025000444330572802,0.02557569408124576,-0.0005752497506729577
3045,NYMEX:LO240917P46.5,46.5,0.025000648251231994,0.025586038385361606,-0.0005853901341296118
15427,NYMEX:LO240917P47,47.0,0.026606782865044365,0.02723298592689652,-0.0006262030618521541
4893,NYMEX:LCE240917P47.5,47.5,0.034225839021038984,0.034282575023985545,-5.673600294656134e-05
6260,NYMEX:LO240917P47.5,47.5,0.02958764416641768,0.030281389050222193,-0.0006937448838045118
4811,NYMEX:LO240917P48,48.0,0.03288125971043704,0.033649196873034845,-0.0007679371625978065
866,NYMEX:LO240917P48.5,48.5,0.0350001150246419,0.035821468383721446,-0.0008213533590795477
17546,NYMEX:LO240917P49,49.0,0.03499983404762169,0.03583590642880915,-0.0008360723811874568
3326,NYMEX:LO240917P49.5,49.5,0.03499974226076724,0.03585072745823136,-0.00085098519746412
5745,NYMEX:LCE240917P50,50.0,0.040742184560591865,0.04081482940780388,-7.264484721201253e-05
19221,NYMEX:LO240917P50,50.0,0.03631559257974071,0.03720754400147124,-0.0008919514217305344
433,NYMEX:LO240917P50.5,50.5,0.03869837999031622,0.03965328988329101,-0.0009549098929747882
5142,NYMEX:LO240917P51,51.0,0.04151052211359829,0.042538149347618785,-0.0010276272340204937
21979,NYMEX:LO240917P51.5,51.5,0.04394105602640852,0.04503535415916238,-0.001094298132753857
3653,NYMEX:LO240917P52,52.0,0.04500060686378027,0.046135833497619294,-0.001135226633839026
3958,NYMEX:LCE240917P52.5,52.5,0.053795539221973,0.05389612071216909,-0.00010058149019609441
9120,NYMEX:LO240917P52.5,52.5,0.04500021276980004,0.04615586402174262,-0.0011556512519425785
15950,NYMEX:LO240917P53,53.0,0.04811690933154977,0.04935751337890639,-0.001240604047356618
739,NYMEX:LO240917P53.5,53.5,0.05283190285408901,0.054191777647665154,-0.0013598747935761463
7009,NYMEX:LO240917P54,54.0,0.054999515129210974,0.05642877565061352,-0.0014292605214025478
8711,NYMEX:LO240917P54.5,54.5,0.05499960414080596,0.05645498786183024,-0.0014553837210242795
2923,NYMEX:LO240917P55,55.0,0.06500062637604986,0.06669045503529694,-0.001689828659247078
13252,NYMEX:LCE240917P55,55.0,0.06314117032334166,0.06326416534105045,-0.0001229950177087935
8527,NYMEX:LO240917P55.5,55.5,0.06795462311088696,0.06973668977390882,-0.0017820666630218585
7692,NYMEX:LO240917P56,56.0,0.0650007779918762,0.06675409547408634,-0.0017533174822101372
9955,NYMEX:LO240917P56.5,56.5,0.06464658071256446,0.06642471733644063,-0.0017781366238761726
4018,NYMEX:LO240917P57,57.0,0.06774812356443527,0.06962734844000577,-0.0018792248755705038
12137,NYMEX:LCE240917P57.5,57.5,0.08897842061218642,0.0891589499353823,-0.00018052932319588544
13242,NYMEX:LO240917P57.5,57.5,0.07338731583975622,0.07542578239532227,-0.002038466555566054
1876,NYMEX:LO240917P58,58.0,0.0805311039512775,0.0827645172632209,-0.002233413311943405
4204,NYMEX:LO240917P58.5,58.5,0.08798872881852993,0.09042703118386819,-0.002438302365338263
92,NYMEX:LO240917P59,59.0,0.09500078385817834,0.09763804519339676,-0.0026372613352184243
1897,NYMEX:LCE240917P59.5,59.5,0.11375231259883534,0.11399069873615143,-0.00023838613731609615
20955,NYMEX:LO240917P59.5,59.5,0.10115624041233406,0.10397823153298788,-0.002821991120653816
9502,NYMEX:LCE240917P60,60.0,0.12154164130294398,0.12179867222906399,-0.00025703092612000544
15550,NYMEX:LO240917P60,60.0,0.10733306856406166,0.11034467935423865,-0.003011610790176991
5367,NYMEX:LCE240917P60.5,60.5,0.13006873738011127,0.13034643652154465,-0.00027769914143338514
13984,NYMEX:LO240917P60.5,60.5,0.11500012863335596,0.11823815049568344,-0.003238021862327481
3631,NYMEX:LCE240917P61,61.0,0.13938759562543446,0.1396881856661457,-0.0003005900407112294
13999,NYMEX:LO240917P61,61.0,0.12499998644656385,0.128519531864593,-0.003519545418029152
8053,NYMEX:LCE240917P61.5,61.5,0.14955458137807787,0.14988049888673963,-0.0003259175086617605
11323,NYMEX:LO240917P61.5,61.5,0.13494835240369873,0.1387538333515728,-0.003805480947874057
10149,NYMEX:LCE240917P62,62.0,0.16062820480793638,0.16098211520989125,-0.0003539104019548711
11345,NYMEX:LO240917P62,62.0,0.14432489236265278,0.14841037294392787,-0.004085480581275086
15280,NYMEX:LCE240917P62.5,62.5,0.17266884859715548,0.1730536614328311,-0.0003848128356756242
19940,NYMEX:LO240917P62.5,62.5,0.15348674016413577,0.157854481645764,-0.004367741481628218
1127,NYMEX:LCE240917P63,63.0,0.18573844935981176,0.18615733378651955,-0.00041888442670778847
11668,NYMEX:LO240917P63,63.0,0.16290502231915127,0.16756783796723212,-0.004662815648080854
6338,NYMEX:LCE240917P63.5,63.5,0.19990013448221378,0.20035653499828218,-0.0004564005160684059
19528,NYMEX:LO240917P63.5,63.5,0.17316884095698493,0.1781526800118677,-0.004983839054882783
17656,NYMEX:LO240917P64,64.0,0.18500051057538913,0.19034737434373136,-0.00534686376834223
18579,NYMEX:LCE240917P64,64.0,0.2152178175362751,0.2157154699362125,-0.0004976523999373761
8815,NYMEX:LO240917P64.5,64.5,0.1990370652400859,0.2048030973722247,-0.005766032132138804
12770,NYMEX:LCE240917P64.5,64.5,0.23175575699113482,0.23229870459799193,-0.0005429476068571082
2830,NYMEX:LO240917P65,65.0,0.21500017245868008,0.2212360734955528,-0.006235901036872715
10526,NYMEX:LCE240917P65,65.0,0.24957808459204456,0.2501706948584853,-0.0005926102664407518
11075,NYMEX:LCE240917P65.5,65.5,0.268748311458042,0.2693952930809843,-0.0006469816229422998
11237,NYMEX:LO240917P65.5,65.5,0.2323808235595619,0.23912714205086516,-0.006746318491303249
3652,NYMEX:LO240917P66,66.0,0.25118546764364513,0.2584836406416467,-0.007298172998001562
14403,NYMEX:LCE240917P66,66.0,0.28932882164202134,0.2900352423965056,-0.0007064207544842382
8660,NYMEX:LCE240917P66.5,66.5,0.3113803645733988,0.312151670139584,-0.0007713055661852097
21810,NYMEX:LO240917P66.5,66.5,0.2715818910833292,0.27947765349500386,-0.007895762411674667
13531,NYMEX:LCE240917P67,67.0,0.3349615594502451,0.33580359358302014,-0.0008420341327750602
14606,NYMEX:LO240917P67,67.0,0.2937599852951083,0.30230381699351483,-0.008543831698406557
5544,NYMEX:LCE240917P67.5,67.5,0.3601603661985102,0.3610794833050327,-0.0009191171065224824
6321,NYMEX:LO240917P67.5,67.5,0.3179341477852091,0.32718174268074396,-0.009247594895534839
312,NYMEX:LCE240917P68,68.0,0.3879530920831016,0.3889587306444522,-0.001005638561350608
8576,NYMEX:LO240917P68,68.0,0.34434585113029836,0.35435860169113714,-0.010012750560838779
8497,NYMEX:LCE240917P68.5,68.5,0.4204893383307491,0.4215974456891021,-0.0011081073583530388
16636,NYMEX:LO240917P68.5,68.5,0.3732663550401858,0.3841118427366271,-0.01084548769644128
7651,NYMEX:LO240917P69,69.0,0.40499952111016313,0.4167519995339182,-0.011752478423755097
16215,NYMEX:LCE240917P69,69.0,0.4591651159923398,0.4603958743134061,-0.0012307583210663386
1942,NYMEX:LO240917P69.5,69.5,0.4398801969227586,0.45262096608812613,-0.012740769165367538
15127,NYMEX:LCE240917P69.5,69.5,0.5003656321700332,0.5017292450732567,-0.00136361290322351
9516,NYMEX:LCE240917P70,70.0,0.5420987903057117,0.5436005056387949,-0.0015017153330831867
15410,NYMEX:LO240917P70,70.0,0.4782614558801068,0.49207891196984305,-0.013817456089736224
2257,NYMEX:LCE240917P70.5,70.5,0.5878109328908518,0.5894660317405037,-0.0016550988496518704
6662,NYMEX:LO240917P70.5,70.5,0.5205265561997603,0.5355163766553583,-0.014989820455598046
4588,NYMEX:LO240917P71,71.0,0.5670945160456959,0.5833598254713398,-0.01626530942564386
7784,NYMEX:LCE240917P71,71.0,0.6387801229196377,0.6406077038271346,-0.0018275809074969063
9719,NYMEX:LO240917P71.5,71.5,0.6184213075616167,0.6360727155438519,-0.01765140798223519
20766,NYMEX:LCE240917P71.5,71.5,0.6956514620487102,0.697672505303038,-0.0020210432543278367
1894,NYMEX:LO240917P72,72.0,0.6750005011877658,0.6941559761673766,-0.019155474979610787
8375,NYMEX:LCE240917P72,72.0,0.7583219477366399,0.7605572161813874,-0.002235268444747529
15575,NYMEX:LO240917P72.5,72.5,0.7372961252271466,0.758079615469926,-0.020783490242779368
20750,NYMEX:LCE240917P72.5,72.5,0.8265275033435895,0.8289971846016934,-0.002469681258103873
16958,NYMEX:LCE240917P73,73.0,0.8998687682581252,0.9025923519237263,-0.0027235836656011037
20272,NYMEX:LO240917P73,73.0,0.8055115485620767,0.8280481446801166,-0.02253659611803982
13842,NYMEX:LCE240917P73.5,73.5,0.9779208275655531,0.9809173852505968,-0.0029965576850436992
15907,NYMEX:LO240917P73.5,73.5,0.879736203895181,0.9041502593752979,-0.02441405548011688
17292,NYMEX:LCE240917P74,74.0,1.0639951481343441,1.0672906829264714,-0.003295534792127297
20538,NYMEX:LO240917P74,74.0,0.9599999323157622,0.9864143915961628,-0.02641445928040065
8804,NYMEX:LCE240917P74.5,74.5,1.1588886621684367,1.162509649412054,-0.0036209872436172574
12301,NYMEX:LO240917P74.5,74.5,1.0464551234906274,1.074993474446225,-0.028538350955597647
16273,NYMEX:LCE240917P75,75.0,1.259738059229953,1.2637054888751682,-0.003967429645215237
18508,NYMEX:LO240917P75,75.0,1.140000010216287,1.1707952016434497,-0.030795191427162694
4361,NYMEX:LO240917P75.5,75.5,1.2417560079976724,1.2749503869620342,-0.03319437896436184
7477,NYMEX:LCE240917P75.5,75.5,1.3709707565474787,1.375311246967247,-0.004340490419768361
2719,NYMEX:LCE240917P76,76.0,1.490857242068234,1.4955930601713274,-0.0047358181030934254
21416,NYMEX:LO240917P76,76.0,1.3525470169224398,1.388285681424521,-0.035738664502081186
8690,NYMEX:LO240917P76.5,76.5,1.472825767781142,1.511250277534472,-0.038424509753330005
16912,NYMEX:LCE240917P76.5,76.5,1.6162261980827424,1.6213763890604622,-0.0051501909777198485
9978,NYMEX:LCE240917P77,77.0,1.7513517935194365,1.756937929667802,-0.005586136148365561
11133,NYMEX:LO240917P77,77.0,1.6029345630978895,1.6441803693543837,-0.04124580625649421
14927,NYMEX:LO240917P77.5,77.5,1.743172952013488,1.7873677788997224,-0.04419482688623444
22005,NYMEX:LCE240917P77.5,77.5,1.897125746089504,1.9031668352542008,-0.006041089164696922
4891,NYMEX:LO240917P78,78.0,1.8937938488949122,1.9410562203943167,-0.04726237149940449
7839,NYMEX:LCE240917P78,78.0,2.05359393612369,2.060105371977961,-0.006511435854271053
3540,NYMEX:LO240917P78.5,78.5,2.055000910075723,2.1054388713439978,-0.05043796126827482
5392,NYMEX:LCE240917P78.5,78.5,2.2206853592458486,2.227678730776436,-0.006993371530587211
9323,NYMEX:LO240917P79,79.0,2.227527946053627,2.281239754103199,-0.053711808049571985
14433,NYMEX:LCE240917P79,79.0,2.398251412463509,2.4057345531561234,-0.007483140692614576
10406,NYMEX:LCE240917P79.5,79.5,2.58607237460739,2.594049645273534,-0.007977270666144065
18180,NYMEX:LO240917P79.5,79.5,2.4144756471645152,2.471549710931002,-0.05707406376648683
19776,NYMEX:LO240917P80,80.0,2.610931333652779,2.6714269717368926,-0.06049563808411351
21824,NYMEX:LCE240917P80,80.0,2.7838664327001936,2.792339238667893,-0.008472805967699504
9043,NYMEX:LCE240917P80.5,80.5,2.9913865294687128,3.000353790778441,-0.008967261309728247
11719,NYMEX:LO240917P80.5,80.5,2.7979199257032334,2.861912400154696,-0.06399247445146239
8084,NYMEX:LCE240917P81,81.0,3.2123679123333133,3.2218115699451824,-0.00944365761186905
10587,NYMEX:LO240917P81,81.0,3.035001007873454,3.1024806439642676,-0.06747963609081342
4024,NYMEX:LCE240917P81.5,81.5,3.446849682793946,3.4567412351849276,-0.009891552390981495
19376,NYMEX:LO240917P81.5,81.5,3.2650009650291736,3.3360102992992235,-0.07100933427004996
11,NYMEX:LO240917P82,82.0,3.3427274890292153,3.4182166557277824,-0.07548916669856709
16566,NYMEX:LCE240917P82,82.0,3.4849888645004583,3.4963156174404406,-0.01132675293998231
2040,NYMEX:LCE240917P82.5,82.5,3.817993756684224,3.829451705013929,-0.011457948329705037
7472,NYMEX:LO240917P82.5,82.5,3.6035692332994245,3.6828089500240866,-0.07923971672466212
2631,NYMEX:LO240917P83,83.0,3.8871003324686058,3.969933927113627,-0.08283359464502116
9900,NYMEX:LCE240917P83,83.0,4.076496173792535,4.0884683415487455,-0.011972167756210794
21982,NYMEX:LO241017P2.5,2.5,0.008994382976856594,0.008945968871269624,4.841410558696982e-05
8842,NYMEX:LO241017P5,5.0,0.012518310065706237,0.012473325640263678,4.49844254425593e-05
19625,NYMEX:LO241017P7.5,7.5,0.008542762212839256,0.008533035612424914,9.726600414341341e-06
1197,NYMEX:LO241017P10,10.0,0.00464908156152858,0.004656701551982458,-7.6199904538781435e-06
2687,NYMEX:LO241017P12.5,12.5,0.002600235887039004,0.002611518983175796,-1.1283096136792056e-05
11598,NYMEX:LO241017P14,14.0,0.002031172769609955,0.0020428352243481835,-1.1662454738228367e-05
6102,NYMEX:LO241017P14.5,14.5,0.0019182228673738574,0.001930030635756326,-1.180776838246851e-05
6865,NYMEX:LO241017P15,15.0,0.0018373294344991263,0.00184934418914438,-1.20147546452537e-05
19206,NYMEX:LO241017P15.5,15.5,0.0017859802013377706,0.0017982881289771914,-1.230792763942082e-05
9390,NYMEX:LO241017P16,16.0,0.0017624973547144627,0.0017752070755769622,-1.2709720862499538e-05
12631,NYMEX:LO241017P16.5,16.5,0.0017660153076421506,0.0017792572514957823,-1.3241943853631744e-05
14105,NYMEX:LO241017P17,17.0,0.001796460020326622,0.0018103870286252258,-1.3927008298603724e-05
7421,NYMEX:LO241017P17.5,17.5,0.0018545327098206076,0.0018693216460145122,-1.4788936193904688e-05
17319,NYMEX:LO241017P18,18.0,0.001941697555478912,0.0019575517134481375,-1.5854157969225416e-05
8763,NYMEX:LO241017P18.5,18.5,0.002060170067044169,0.0020773221642514913,-1.7152097207322366e-05
21384,NYMEX:LO241017P19,19.0,0.002212899985598475,0.0022316155095166886,-1.8715523918213378e-05
15290,NYMEX:LO241017P19.5,19.5,0.0024035398629727485,0.002424120505970335,-2.0580642997586676e-05
6879,NYMEX:LO241017P20,20.0,0.002636387846638128,0.002659174717796245,-2.2786871158116898e-05
6910,NYMEX:LO241017P20.5,20.5,0.0029162908472870584,0.002941667094067916,-2.53762467808576e-05
13083,NYMEX:LO241017P21,21.0,0.003248492486161308,0.0032768849012951807,-2.8392415133872938e-05
4392,NYMEX:LO241017P21.5,21.5,0.00363840943883351,0.003670288576891069,-3.187913805755916e-05
14019,NYMEX:LO241017P22,22.0,0.004091320537316867,0.004127198830717288,-3.587829340042075e-05
7438,NYMEX:LO241017P22.5,22.5,0.004611955823054341,0.004652383177693328,-4.0427354638987445e-05
6711,NYMEX:LO241017P23,23.0,0.005203978166824302,0.005249534539742058,-4.555637291775525e-05
20465,NYMEX:LO241017P23.5,23.5,0.005869358438933776,0.005920642957041885,-5.12845181081089e-05
2713,NYMEX:LO241017P24,24.0,0.006607656614350227,0.006665272881436007,-5.761626708578049e-05
8569,NYMEX:LO241017P24.5,24.5,0.007415235375617418,0.007479772726322019,-6.45373507046007e-05
13167,NYMEX:LO241017P25,25.0,0.008284449078242329,0.008356459659981011,-7.201058173868236e-05
19744,NYMEX:LO241017P25.5,25.5,0.009202868319606608,0.00928284000293849,-7.997168333188226e-05
5418,NYMEX:LO241017P26,26.0,0.0101526174092878,0.010240942634377973,-8.83252250901724e-05
839,NYMEX:LO241017P26.5,26.5,0.011109917125982235,0.011206857887862475,-9.694076188023967e-05
635,NYMEX:LO241017P27,27.0,0.012044936460496258,0.012150585735774783,-0.000105649275278525
18335,NYMEX:LO241017P27.5,27.5,0.012922062711338361,0.013036302773428501,-0.00011424006209014015
2655,NYMEX:LO241017P28,28.0,0.013700697403617512,0.013823155728984848,-0.00012245832536733614
10952,NYMEX:LO241017P28.5,28.5,0.01433667403279447,0.014466677961710877,-0.0001300039289164074
16184,NYMEX:LO241017P29,29.0,0.014784370336569402,0.014920902437110355,-0.00013653210054095227
63,NYMEX:LO241017P29.5,29.5,0.014999549926374395,0.015141207251263477,-0.00014165732488908254
20400,NYMEX:LO241017P30,30.0,0.015000300301919317,0.015145667494460615,-0.00014536719254129755
12939,NYMEX:LO241017P30.5,30.5,0.014991416889528153,0.01514041948866789,-0.0001490025991397366
3711,NYMEX:LO241017P31,31.0,0.015027041075800274,0.01518000541083426,-0.0001529643350339869
20024,NYMEX:LO241017P31.5,31.5,0.01510797950522591,0.015265269734739989,-0.00015729022951407878
1146,NYMEX:LO241017P32,32.0,0.015235247897165322,0.01539726732873002,-0.00016201943156469827
17792,NYMEX:LO241017P32.5,32.5,0.015410082218482585,0.0155772748847064,-0.00016719266622381573
17976,NYMEX:LO241017P33,33.0,0.015633948368860645,0.01580680085266186,-0.00017285248380121548
14543,NYMEX:LO241017P33.5,33.5,0.01590855027321114,0.01608759377102576,-0.00017904349781461965
6381,NYMEX:LO241017P34,34.0,0.01623583620428848,0.016421648811458547,-0.00018581260717006817
6452,NYMEX:LO241017P34.5,34.5,0.01661800308364797,0.016811212281356003,-0.00019320919770803371
11212,NYMEX:LCE241017P35,35.0,0.02047126640328084,0.02012503671891263,0.0003462296843682114
18216,NYMEX:LO241017P35,35.0,0.01705749843115842,0.017258783748892826,-0.0002012853177344072
21955,NYMEX:LO241017P35.5,35.5,0.01755701955346267,0.01776711537505643,-0.00021009582159375872
18317,NYMEX:LO241017P36,36.0,0.01811950948133703,0.018339207956059953,-0.0002196984747229215
17512,NYMEX:LO241017P36.5,36.5,0.018748149086503435,0.018978303099484815,-0.00023015401298137964
17245,NYMEX:LO241017P37,37.0,0.019446344732141546,0.019687870880551066,-0.00024152614840951964
4667,NYMEX:LO241017P37.5,37.5,0.02021771074057105,0.020471592253523227,-0.0002538815129521782
8794,NYMEX:LCE241017P37.5,37.5,0.023293072741234544,0.022881303147166396,0.00041176959406814817
18279,NYMEX:LO241017P38,38.0,0.02106604589917016,0.02133333543029098,-0.0002672895311208179
7357,NYMEX:LO241017P38.5,38.5,0.021995303174838693,0.022277125386921386,-0.0002818222120826927
3458,NYMEX:LO241017P39,39.0,0.023009551771717124,0.023307105623047372,-0.00029755385133024836
20668,NYMEX:LO241017P39.5,39.5,0.024112930650344977,0.024427491282168905,-0.00031456063182392843
1819,NYMEX:LCE241017P40,40.0,0.02910180760286457,0.02857141646181173,0.0005303911410528411
4252,NYMEX:LO241017P40,40.0,0.025309592632872413,0.025642512747341563,-0.0003329201144691499
8802,NYMEX:LO241017P40.5,40.5,0.026603638252392814,0.026956348860276126,-0.00035271060788331227
7779,NYMEX:LO241017P41,41.0,0.027999038568720713,0.02837304897641504,-0.0003740104076943272
3914,NYMEX:LO241017P41.5,41.5,0.029499546271524624,0.02989644316760017,-0.00039689689607554784
17399,NYMEX:LO241017P42,42.0,0.031108594527642808,0.03153004002046163,-0.00042144549281881993
1615,NYMEX:LCE241017P42.5,42.5,0.038197335309059,0.03748617312746586,0.0007111621815931377
14347,NYMEX:LO241017P42.5,42.5,0.032829183204909296,0.03327691165490436,-0.00044772844999506345
3165,NYMEX:LO241017P43,43.0,0.034663752321386465,0.03513956580441174,-0.00047581348302527804
4267,NYMEX:LO241017P43.5,43.5,0.036614042826928095,0.03711980505876618,-0.0005057622318380833
6462,NYMEX:LO241017P44,44.0,0.038680945122834376,0.039218573669388225,-0.0005376285465538491
14339,NYMEX:LO241017P44.5,44.5,0.04086433606327594,0.04143579265607284,-0.0005714565927968998
16068,NYMEX:LCE241017P45,45.0,0.05016570482104432,0.04921257192702439,0.0009531328940199299
21818,NYMEX:LO241017P45,45.0,0.043162905556264786,0.04377018432848353,-0.0006072787722187431
15888,NYMEX:LO241017P45.5,45.5,0.04557397428843524,0.046219087742468364,-0.0006451134540331263
21409,NYMEX:LO241017P46,46.0,0.048093304532200065,0.048778267045476914,-0.0006849625132768489
16863,NYMEX:LO241017P46.5,46.5,0.050714906450815556,0.05144171512190271,-0.0007268086710871535
15603,NYMEX:LO241017P47,47.0,0.05343084279130972,0.05420145542282875,-0.0007706126315190284
7168,NYMEX:LCE241017P47.5,47.5,0.0628044922738642,0.06157413774544709,0.0012303545284171116
15565,NYMEX:LO241017P47.5,47.5,0.0562310353420572,0.05704734535043281,-0.0008163100083756064
19648,NYMEX:LO241017P48,48.0,0.05910307702662898,0.059966885060884184,-0.0008638080342552035
1259,NYMEX:LO241017P48.5,48.5,0.06203205400533063,0.06294503604808906,-0.0009129820427584284
4863,NYMEX:LO241017P49,49.0,0.06500038265890629,0.06596405437264918,-0.0009636717137428974
4653,NYMEX:LO241017P49.5,49.5,0.0680241231438039,0.06904023088518764,-0.0010161077413837344
14781,NYMEX:LCE241017P50,50.0,0.07557254820792325,0.07402875366198572,0.0015437945459375324
20054,NYMEX:LO241017P50,50.0,0.07127574005658632,0.0723481302361076,-0.0010723901795212792
12905,NYMEX:LO241017P50.5,50.5,0.07500106985568644,0.0761366334088495,-0.0011355635531630631
14187,NYMEX:LO241017P51,51.0,0.07941179356481376,0.08062012031379051,-0.0012083267489767513
17499,NYMEX:LO241017P51.5,51.5,0.08441142523996126,0.08570110513800465,-0.0012896798980433916
14477,NYMEX:LO241017P52,52.0,0.0897805365850799,0.09115764709622802,-0.0013771105111481247
4476,NYMEX:LO241017P52.5,52.5,0.09524099300251465,0.09670837042019124,-0.0014673774176765936
17923,NYMEX:LCE241017P52.5,52.5,0.09893533360872242,0.09687078641524416,0.002064547193478261
741,NYMEX:LO241017P53,53.0,0.10044994510988037,0.10200636459169299,-0.001556419481812621
10797,NYMEX:LO241017P53.5,53.5,0.1050004502498203,0.10663973501800837,-0.0016392847681880734
17522,NYMEX:LO241017P54,54.0,0.10900280442540211,0.11071999369337665,-0.0017171892679745393
